long,lat,disturb,rainann,soildepth,soilfert,tempann,topo,easting,northing,plot,Species,pres.abs,id
152.194,-29.9254,1,1042,1049,2,134,-3,-157694.599141127,6669935.38089694,394,Eulamprus murrayi,0,3149
152.075,-29.7946,3,1056,1029,2,126,7,-170101.851938007,6683790.0457837,381,Egernia mcpheei,0,3044
152.8878,-28.3212,1,1426,1029,5,162,-9,-99804.9506313828,6852000.67743644,15,Cacophis kreftii,0,113
152.7538,-28.9168,3,1262,1039,5,171,-8,-109512.656336634,6785126.43261431,222,Pseudechis porphyricaus,0,1775
153.1308,-28.4891,3,2146,1070,4,157,26,-74999.4409576032,6834536.21228036,119,Ophioscincus truncatus,0,950
152.067,-30.8576,3,692,939,2,179,-25,-163619.214822719,6565523.0795131,504,Pseudechis porphyricaus,0,4031
153.4889,-28.1669,3,1588,1139,2,200,0,-41493.9280416253,6871991.45080523,1,Eulamprus murrayi,0,5
152.4103,-31.1664,1,2318,1190,2,123,4,-128644.80040642,6533196.04348179,533,Pseudechis porphyricaus,0,4263
152.6206,-30.5247,3,2234,970,2,160,48,-112632.133917882,6605703.6317525,474,Calyptotis scutirostrum,0,3786
152.0487,-30.8123,1,972,1009,2,129,9,-165689.805454172,6570451.31009027,498,Egernia mcpheei,0,3980
152.5274,-29.9541,1,1154,1000,2,160,38,-125225.02885331,6668620.03383924,407,Coeranoscincus reticulatus,0,3251
153.1144,-28.5053,3,1978,1009,4,166,43,-76520.6971461142,6832657.28276156,133,Ophioscincus truncatus,0,1062
153.1494,-30.0721,3,1552,1149,2,186,6,-64359.7231020217,6658755.18860886,438,Eulamprus murrayi,0,3501
153.3784,-29.1529,2,1622,1120,2,192,-15,-47199.9003217968,6761970.31217762,262,Ophioscincus truncatus,0,2094
152.6257,-29.7125,2,1124,1049,2,181,14,-117202.309173435,6696009.71914716,364,Eulamprus murrayi,0,2909
153.1225,-28.4078,1,2584,899,4,137,19,-76257.1162752716,6843528.90897562,67,Egernia mcpheei,0,532
151.4249,-32.1161,3,1798,1100,5,119,-3,-215515.975345343,6421458.86775332,618,Calyptotis scutirostrum,0,4938
153.5543,-28.1974,3,1666,1340,1,200,0,-34904.6711515897,6868895.62594752,6,Ophioscincus truncatus,0,46
152.301,-29.1318,2,1340,1110,1,138,0,-152439.192168726,6758789.68653605,251,Ophioscincus truncatus,1,2006
153.3867,-29.1692,1,1606,1179,2,191,2,-46303.9095588473,6760198.56301751,266,Saltuarius swaini,0,2128
152.9674,-28.3411,1,1218,1009,5,171,6,-91866.6308808398,6850184.44292602,21,Calyptotis scutirostrum,0,162
151.1783,-31.6149,1,1356,1080,4,99,8,-242916.649698275,6475563.53924511,579,Cacophis kreftii,0,4625
153.5818,-28.7587,2,1712,1350,1,197,0,-29379.7381757025,6806682.07694802,181,Pseudechis porphyricaus,0,1447
152.4898,-30.0261,1,1282,1029,2,137,1,-128408.296244871,6660409.13008774,427,Coeranoscincus reticulatus,1,3411
151.4795,-32.1474,2,1470,1139,3,162,-5,-210101.167764629,6418340.61930037,625,Egernia mcpheei,0,4996
152.7445,-28.5051,2,1376,1049,2,173,-11,-112831.744333792,6830836.54025889,130,Calyptotis scutirostrum,0,1034
153.0265,-28.4097,2,1660,939,2,169,-8,-85677.5166531029,6842852.09919301,71,Pseudechis porphyricaus,0,567
152.6206,-30.5157,3,1846,1100,2,179,-18,-112688.935976116,6606703.99600922,470,Calyptotis scutirostrum,0,3754
152.3643,-29.1935,3,1110,1039,2,171,-13,-145870.613696288,6752281.13760517,273,Cacophis kreftii,0,2177
153.3068,-28.5718,1,2006,1210,5,184,-28,-57287.8605910979,6826183.88283365,157,Cacophis kreftii,0,1249
153.2327,-28.3915,3,1860,1120,2,169,1,-65519.3030285004,6845864.85170442,50,Ophioscincus truncatus,1,398
152.2544,-29.0359,3,1214,1070,1,141,-15,-157601.945479142,6769192.74860327,237,Egernia mcpheei,0,1892
152.3399,-29.4786,1,2196,1169,2,137,-17,-146437.58107452,6720445.8747217,316,Ophioscincus truncatus,1,2526
152.7436,-28.8987,2,1174,1059,2,178,-28,-110616.719576928,6787085.30761186,215,Ophioscincus truncatus,0,1718
152.9671,-29.1625,3,988,1059,1,193,0,-87255.9589603462,6758909.31209699,264,Saltuarius swaini,0,2112
152.1671,-29.9126,1,1004,1059,2,134,3,-160385.352517464,6671203.34737429,392,Cacophis kreftii,0,3129
152.3395,-29.5291,1,2318,1220,1,136,-3,-146153.566072009,6714828.65289705,319,Ophioscincus truncatus,0,2550
152.2905,-29.4603,1,2032,1149,1,137,-3,-151361.498726658,6722203.50711759,313,Saltuarius swaini,0,2504
152.8681,-30.9114,3,1282,1080,2,183,6,-86460.6346976429,6564057.22550162,516,Eulamprus murrayi,0,4125
152.7476,-28.9131,4,1214,1039,2,171,15,-110140.731442662,6785505.55962449,220,Calyptotis scutirostrum,0,1754
152.4103,-31.1664,1,2318,1190,2,123,4,-128644.80040642,6533196.04348179,533,Eulamprus murrayi,0,4261
152.3321,-30.6372,1,1828,1049,2,122,19,-139653.179396656,6591582.93000616,492,Pseudechis porphyricaus,0,3935
153.1347,-29.9548,3,1362,1139,2,186,-3,-66449.8660231419,6671714.22619277,408,Pseudechis porphyricaus,0,3263
152.1021,-29.3057,2,1332,1070,2,126,-5,-170717.328344627,6738321.69977104,296,Egernia mcpheei,0,2364
153.1494,-30.0721,3,1552,1149,2,186,6,-64359.7231020217,6658755.18860886,438,Cacophis kreftii,0,3497
153.5499,-28.5314,2,1766,1159,4,199,0,-33656.1895879237,6831782.75910205,138,Eulamprus murrayi,0,1101
152.3395,-29.5291,1,2318,1220,1,136,-3,-146153.566072009,6714828.65289705,319,Cacophis kreftii,0,2545
152.3399,-29.4786,1,2196,1169,2,137,-17,-146437.58107452,6720445.8747217,316,Coeranoscincus reticulatus,0,2523
152.6404,-28.467,3,1238,1070,2,163,15,-123277.985601988,6834532.44353339,99,Coeranoscincus reticulatus,0,787
153.5543,-28.1974,3,1666,1340,1,200,0,-34904.6711515897,6868895.62594752,6,Coeranoscincus reticulatus,0,43
152.3177,-30.6137,1,1638,1090,2,126,-1,-141193.546516212,6594113.16970331,488,Saltuarius swaini,0,3904
151.3516,-31.9456,1,1388,990,5,110,27,-223808.84244951,6439938.38190837,602,Saltuarius swaini,0,4816
152.8681,-30.9114,3,1282,1080,2,183,6,-86460.6346976429,6564057.22550162,516,Ophioscincus truncatus,0,4126
153.1389,-28.4385,1,2452,1090,4,145,50,-74479.428884286,6840196.89257894,85,Saltuarius swaini,0,680
153.4314,-29.0391,1,1492,1259,1,193,-4,-42631.6013249115,6774856.7836682,238,Egernia mcpheei,0,1900
152.3763,-29.2477,3,1614,980,2,141,1,-144358.241751465,6746321.2757456,283,Eulamprus murrayi,0,2261
151.5773,-31.8545,3,1214,1080,2,119,5,-203093.919709459,6451572.39952851,591,Ophioscincus truncatus,0,4726
152.963,-29.1697,2,998,1070,1,193,-1,-87614.6050234729,6758088.65177067,265,Pseudechis porphyricaus,0,2119
151.4406,-31.9377,1,1814,1120,5,91,-5,-215426.327493241,6441413.89980731,601,Egernia mcpheei,0,4804
153.2883,-28.5394,1,2442,1070,2,160,14,-59274.1159834863,6829696.39928037,141,Calyptotis scutirostrum,0,1122
152.3619,-30.558,1,1774,1049,2,116,19,-137309.897451977,6600558.58922301,484,Eulamprus murrayi,0,3869
152.7377,-28.803,3,1462,1120,5,163,17,-111757.020588895,6797691.29771726,198,Calyptotis scutirostrum,0,1578
152.6206,-30.5247,3,2234,970,2,160,48,-112632.133917882,6605703.6317525,474,Cacophis kreftii,0,3785
152.7559,-28.8987,2,1116,1080,2,183,-9,-109413.705304275,6787148.98376259,217,Eulamprus murrayi,0,1733
152.963,-29.1697,2,998,1070,1,193,-1,-87614.6050234729,6758088.65177067,265,Egernia mcpheei,0,2116
152.2905,-29.4603,1,2032,1149,1,137,-3,-151361.498726658,6722203.50711759,313,Cacophis kreftii,0,2497
152.5549,-31.212,3,1600,1049,2,171,10,-114526.258777859,6528944.60596469,541,Ophioscincus truncatus,0,4326
153.3047,-28.5827,3,1972,1220,5,185,-11,-57436.0274871426,6824963.25226147,162,Pseudechis porphyricaus,0,1295
151.1696,-31.6292,1,1288,1100,4,104,-1,-243630.536429211,6473912.18250065,583,Calyptotis scutirostrum,0,4658
153.493,-28.1687,3,1594,1159,2,200,0,-41081.2907853927,6871809.90930948,2,Coeranoscincus reticulatus,0,11
152.5613,-28.3332,3,1112,1070,2,164,-9,-131846.465617718,6848991.24192767,17,Calyptotis scutirostrum,1,130
151.6162,-31.6582,3,814,860,2,153,53,-200889.708669407,6473664.23176859,587,Ophioscincus truncatus,0,4694
152.1926,-29.5752,3,1420,1070,1,135,-6,-160137.175183615,6708870.73185706,328,Saltuarius swaini,0,2624
152.3481,-29.475,1,2182,1120,2,135,-5,-145662.79541466,6720891.96166638,315,Saltuarius swaini,0,2520
153.2088,-29.7129,3,1396,1100,2,187,-1,-60637.1529419816,6698953.02519578,365,Ophioscincus truncatus,0,2918
152.4219,-29.5566,3,2014,1070,2,136,3,-137967.594363802,6712229.53059043,323,Pseudechis porphyricaus,0,2583
152.9143,-28.3808,1,1492,1049,5,169,-7,-96863.6801254773,6845509.65270053,41,Pseudechis porphyricaus,0,327
153.4293,-29.0445,1,1470,1330,1,194,1,-42808.1790068126,6774247.29778187,239,Pseudechis porphyricaus,0,1911
152.1496,-31.4554,3,1420,1100,2,126,14,-151562.888817002,6499540.21993749,565,Saltuarius swaini,1,4520
153.1777,-28.4583,3,1578,1129,2,185,-5,-70562.3455337335,6838182.8228656,88,Egernia mcpheei,0,700
152.9653,-28.3447,1,1240,1029,5,171,9,-92053.0076306245,6849774.04910058,22,Ophioscincus truncatus,0,174
153.0184,-28.4115,2,1472,1120,5,178,-11,-86463.3052036808,6842612.44869674,72,Egernia mcpheei,0,572
152.2646,-28.7561,2,1176,939,2,152,42,-158380.85988069,6800363.84186606,179,Eulamprus murrayi,0,1429
152.1953,-31.5261,2,1206,1049,2,144,-17,-146716.822931648,6491951.21913417,567,Cacophis kreftii,0,4529
153.2818,-28.3986,1,2008,1049,4,167,15,-60658.3378814965,6845306.80159917,57,Saltuarius swaini,0,456
152.3364,-29.6951,1,1400,1029,2,156,10,-145389.454144365,6696354.16695969,359,Pseudechis porphyricaus,0,2871
153.2211,-29.6389,3,1550,1080,2,186,-5,-59856.2649333202,6707233.72725709,344,Coeranoscincus reticulatus,0,2747
153.3068,-28.5736,1,2020,1179,5,184,-29,-57278.3264609204,6825983.9330077,159,Egernia mcpheei,0,1268
153.1389,-28.4818,2,2280,1029,4,150,19,-74244.0831558044,6835386.21017979,113,Calyptotis scutirostrum,0,898
152.9204,-28.3754,1,1570,1100,5,166,-9,-96294.553982511,6846140.09863748,30,Eulamprus murrayi,0,237
153.1329,-30.1137,3,1604,1139,2,184,20,-65715.9824501461,6654051.42508003,453,Eulamprus murrayi,0,3621
152.3643,-29.1935,3,1110,1039,2,171,-13,-145870.613696288,6752281.13760517,273,Eulamprus murrayi,0,2181
152.1988,-29.5734,3,1488,1019,1,132,18,-159546.266625525,6709106.39433966,326,Eulamprus murrayi,0,2605
153.2821,-28.5304,1,2314,1029,2,158,63,-59930.1265788042,6830667.09207023,137,Ophioscincus truncatus,0,1094
152.1205,-32.527,3,1376,1139,2,170,-6,-146720.111567461,6380209.82032257,632,Coeranoscincus reticulatus,0,5051
152.2298,-29.848,1,1258,1039,2,134,1,-154736.086894225,6678748.04203396,387,Saltuarius swaini,0,3096
152.3281,-30.6192,1,1788,1000,2,122,9,-140157.01004317,6593561.29260029,490,Ophioscincus truncatus,1,3918
153.1598,-30.0667,3,1534,1159,2,186,-6,-63385.526461766,6659406.67234451,435,Calyptotis scutirostrum,0,3474
152.2634,-28.915,2,1152,1059,2,157,27,-157491.757049911,6782687.30974027,221,Egernia mcpheei,0,1764
151.1696,-31.6292,1,1288,1100,4,104,-1,-243630.536429211,6473912.18250065,583,Eulamprus murrayi,0,4661
153.2818,-28.404,1,2008,1100,4,166,0,-60629.7662982834,6844706.93792291,62,Calyptotis scutirostrum,1,490
152.1595,-29.3386,1,1440,1090,2,129,1,-164907.141677267,6734992.82147675,308,Pseudechis porphyricaus,0,2463
153.3805,-29.1836,1,1654,1330,1,191,2,-46831.6077913407,6758570.09901609,270,Coeranoscincus reticulatus,0,2155
152.5066,-28.2536,2,1558,1110,2,160,-7,-137704.412592416,6857551.30118634,8,Saltuarius swaini,0,64
152.1657,-31.2985,1,1632,860,2,123,0,-151116.988435754,6517082.75060386,555,Pseudechis porphyricaus,0,4439
152.7538,-28.9168,3,1262,1039,5,171,-8,-109512.656336634,6785126.43261431,222,Ophioscincus truncatus,0,1774
152.7033,-28.6206,2,1506,1039,2,165,-17,-116199.528148125,6817786.39841097,165,Saltuarius swaini,0,1320
152.9306,-28.3754,2,1638,1080,5,161,18,-95292.0596882657,6846190.80238834,31,Calyptotis scutirostrum,1,242
152.4918,-30.0315,1,1208,990,2,145,-1,-128180.553018875,6659819.8711314,429,Egernia mcpheei,0,3428
153.4275,-29.095,2,1494,1330,1,194,0,-42717.9562631494,6768629.88557173,247,Cacophis kreftii,0,1969
153.1736,-28.4493,3,1558,1149,2,185,-14,-71013.5035560221,6839163.13240084,87,Pseudechis porphyricaus,0,695
153.1287,-28.4602,3,2820,1159,4,132,54,-75362.9991994329,6837736.95951694,90,Saltuarius swaini,0,720
153.1598,-30.0667,3,1534,1159,2,186,-6,-63385.526461766,6659406.67234451,435,Ophioscincus truncatus,0,3478
153.2384,-29.9673,1,1394,1289,1,188,1,-56347.7388175956,6670835.62619282,412,Ophioscincus truncatus,0,3294
152.2606,-29.0269,3,1264,1100,1,138,-1,-157053.44484427,6770228.31904544,235,Calyptotis scutirostrum,0,1874
152.5531,-28.3494,3,1028,1039,2,169,-10,-132556.418147597,6847147.08170675,24,Coeranoscincus reticulatus,1,187
152.1664,-29.2429,3,1226,1100,2,138,-13,-164858.804226668,6745675.09778865,281,Calyptotis scutirostrum,0,2242
151.7154,-32.1103,1,1310,1100,2,161,-15,-188054.531162909,6424011.07355439,616,Coeranoscincus reticulatus,0,4923
153.2128,-29.6389,3,1474,1139,2,188,0,-60661.7678692217,6707193.38210346,343,Pseudechis porphyricaus,0,2743
152.5549,-31.212,3,1600,1049,2,171,10,-114526.258777859,6528944.60596469,541,Calyptotis scutirostrum,0,4322
152.4389,-29.0999,2,1358,1000,2,158,-13,-139175.743651501,6763098.07298971,248,Pseudechis porphyricaus,0,1983
152.3552,-29.6609,1,1478,1009,2,159,-2,-143783.776482511,6700262.17192704,349,Cacophis kreftii,0,2785
153.0633,-28.3736,3,1816,1149,4,148,7,-82260.6312826395,6847042.58183356,28,Calyptotis scutirostrum,0,218
151.454,-32.1471,2,1764,990,2,129,25,-212517.326831474,6418204.13745066,624,Coeranoscincus reticulatus,0,4987
152.7564,-31.2324,3,1332,1110,2,180,-5,-95149.1562671253,6527786.53251694,549,Coeranoscincus reticulatus,0,4387
153.1329,-30.1137,3,1604,1139,2,184,20,-65715.9824501461,6654051.42508003,453,Ophioscincus truncatus,0,3622
152.9224,-28.3772,1,1570,1120,5,164,21,-96087.8633403362,6845950.02171089,33,Cacophis kreftii,1,257
153.1225,-28.4078,1,2584,899,4,137,19,-76257.1162752716,6843528.90897562,67,Calyptotis scutirostrum,0,530
152.7316,-28.7777,2,1480,1090,5,164,17,-112502.967446529,6800471.69931174,189,Pseudechis porphyricaus,0,1511
152.1761,-29.5769,3,1230,1029,1,137,15,-161729.965162506,6708587.05668997,329,Egernia mcpheei,0,2628
152.8878,-28.3212,1,1426,1029,5,162,-9,-99804.9506313828,6852000.67743644,15,Calyptotis scutirostrum,1,114
153.0714,-28.3826,1,1884,1179,4,154,-19,-81415.2757733497,6846081.91396727,44,Egernia mcpheei,0,348
151.5675,-31.5296,3,1078,1029,2,117,0,-206501.998418358,6487655.74831188,569,Saltuarius swaini,0,4552
152.3998,-31.1681,2,2332,1139,2,124,-12,-129637.227242458,6532946.99161854,534,Coeranoscincus reticulatus,0,4267
153.1286,-28.4078,1,2516,959,4,138,142,-75657.8907508829,6843558.24169014,69,Ophioscincus truncatus,0,550
152.4608,-29.6163,1,1890,1080,2,137,34,-133810.803109859,6705806.93262813,342,Saltuarius swaini,0,2736
152.3013,-28.7726,2,1132,1000,2,162,2,-154680.904774922,6798732.86570032,185,Cacophis kreftii,0,1473
152.3643,-29.1935,3,1110,1039,2,171,-13,-145870.613696288,6752281.13760517,273,Calyptotis scutirostrum,0,2178
153.2801,-28.5358,1,2154,1090,4,165,24,-60097.6324680274,6830057.84195886,139,Saltuarius swaini,0,1112
152.4365,-29.1559,1,1514,1000,2,147,25,-139061.37986565,6756858.95868085,263,Egernia mcpheei,0,2100
151.6038,-31.3568,3,1216,1080,4,101,-1,-204344.653545143,6507116.16956193,558,Coeranoscincus reticulatus,0,4459
153.2535,-28.5286,3,2696,1039,4,144,47,-62745.5415882464,6830732.52392328,136,Egernia mcpheei,0,1084
153.4275,-29.0914,1,1490,1330,1,193,3,-42736.9260770733,6769029.74166907,245,Calyptotis scutirostrum,0,1954
153.2862,-28.5394,3,2324,1059,2,163,8,-59480.1149542754,6829686.55327432,140,Cacophis kreftii,0,1113
152.3635,-29.6556,1,1334,1049,2,167,-24,-143011.710533413,6700897.88663199,348,Calyptotis scutirostrum,0,2778
152.7415,-28.9059,4,1202,970,2,171,12,-110779.695476226,6786274.18349996,218,Saltuarius swaini,0,1744
152.2392,-31.5624,3,1258,1039,2,142,4,-142285.41340836,6488175.21678575,574,Saltuarius swaini,0,4592
152.2383,-30.8948,3,1450,1070,2,126,-1,-146934.192780682,6562398.98524639,512,Saltuarius swaini,0,4096
152.5357,-29.9649,2,1024,949,2,178,-21,-124353.634791284,6667464.95763345,411,Calyptotis scutirostrum,0,3282
152.5066,-28.2536,2,1558,1110,2,160,-7,-137704.412592416,6857551.30118634,8,Cacophis kreftii,0,57
153.3581,-29.2487,1,1592,1350,1,192,0,-48666.355678597,6751233.93894705,285,Cacophis kreftii,0,2273
152.1343,-30.8201,1,716,930,2,181,1,-157419.990954389,6570093.89259877,502,Ophioscincus truncatus,0,4014
153.0783,-29.3484,3,1318,1100,1,180,23,-75363.9269592927,6738807.88886261,311,Ophioscincus truncatus,0,2486
153.4153,-29.1384,1,1556,1309,1,193,-1,-43678.7671977115,6763752.8151483,254,Ophioscincus truncatus,0,2030
153.2749,-29.6821,3,1504,1149,2,188,0,-54397.1023715114,6702694.88150925,354,Ophioscincus truncatus,0,2830
152.2613,-28.9258,3,1114,1019,2,158,11,-157628.595163146,6781474.60411432,225,Cacophis kreftii,0,1793
151.4775,-32.1384,1,1476,1149,3,162,-15,-210360.838916715,6419328.67012455,622,Pseudechis porphyricaus,0,4975
151.4795,-32.1474,2,1470,1139,3,162,-5,-210101.167764629,6418340.61930037,625,Saltuarius swaini,0,5000
153.2838,-28.3968,1,1936,1059,4,168,-16,-60471.4026198804,6845516.11047191,52,Calyptotis scutirostrum,1,410
152.5129,-31.2155,3,1910,1120,2,145,5,-118515.871906296,6528319.87387832,542,Calyptotis scutirostrum,0,4330
152.3819,-31.6534,3,1646,1149,2,169,-12,-128085.852969767,6478892.68147855,586,Calyptotis scutirostrum,0,4682
152.1968,-29.5662,3,1458,1090,1,133,1,-159787.82623627,6709895.61816552,325,Coeranoscincus reticulatus,0,2595
152.7619,-28.9384,3,1184,1009,2,178,10,-108593.63854256,6782767.65906175,228,Coeranoscincus reticulatus,0,1819
153.1308,-30.1173,2,1670,1100,3,183,8,-65898.1917227338,6653641.00290433,456,Cacophis kreftii,0,3641
152.1868,-31.5278,3,1188,1100,2,150,-8,-147514.582133368,6491711.64732987,568,Ophioscincus truncatus,1,4542
153.3581,-29.2469,1,1590,1350,1,192,-2,-48676.0066271106,6751433.87966314,282,Egernia mcpheei,0,2252
152.7691,-28.4889,3,1668,1179,5,154,28,-110510.340923632,6832763.15005131,118,Pseudechis porphyricaus,0,943
153.0291,-30.074,2,1644,1129,1,171,-2,-75973.8358969844,6657940.9672299,440,Eulamprus murrayi,0,3517
153.1041,-28.379,2,2358,1129,4,137,12,-78221.7758268862,6846640.06918248,40,Ophioscincus truncatus,1,318
152.5449,-28.3566,3,1078,1000,2,164,17,-133319.854045549,6846303.36023727,25,Saltuarius swaini,0,200
152.3998,-31.1681,2,2332,1139,2,124,-12,-129637.227242458,6532946.99161854,534,Eulamprus murrayi,0,4269
152.6526,-28.4923,2,1388,1049,2,160,9,-121930.447488692,6831783.7962185,122,Ophioscincus truncatus,1,974
153.1266,-30.1191,2,1674,1139,3,183,-13,-66293.5330787846,6653420.08829042,457,Coeranoscincus reticulatus,0,3651
152.9691,-29.1751,2,1012,1090,2,192,0,-86988.7979834919,6757519.26187757,267,Calyptotis scutirostrum,0,2130
152.19,-28.8604,3,1198,1080,1,139,-2,-165023.878239824,6788346.91096964,212,Calyptotis scutirostrum,0,1690
153.1536,-30.0667,3,1534,1149,2,186,2,-63984.6596678164,6659375.95172166,434,Egernia mcpheei,0,3468
153.1287,-28.4927,3,2092,1049,4,164,29,-75185.949814677,6834126.13459355,124,Eulamprus murrayi,0,989
152.3281,-30.6192,1,1788,1000,2,122,9,-140157.01004317,6593561.29260029,490,Pseudechis porphyricaus,0,3919
152.0628,-30.8593,3,716,910,2,163,38,-164010.369539982,6565308.88224626,506,Ophioscincus truncatus,0,4046
152.2905,-29.4603,1,2032,1149,1,137,-3,-151361.498726658,6722203.50711759,313,Eulamprus murrayi,0,2501
151.4559,-32.1598,2,1598,1019,2,139,19,-212237.873245302,6416803.76630991,629,Eulamprus murrayi,0,5029
152.0646,-30.8918,3,920,829,2,139,39,-163612.050681982,6561705.35086779,511,Coeranoscincus reticulatus,0,4083
153.1287,-28.4349,1,2408,1039,4,141,-3,-75500.6971927988,6840547.8484931,82,Pseudechis porphyricaus,0,655
153.3581,-29.2469,1,1590,1350,1,192,-2,-48676.0066271106,6751433.87966314,282,Calyptotis scutirostrum,0,2250
152.1677,-29.3458,1,1474,1110,2,128,-14,-164061.099810224,6734239.05328714,310,Cacophis kreftii,0,2473
151.1826,-31.283,3,922,980,2,132,-9,-245153.452723016,6512535.18994421,552,Calyptotis scutirostrum,0,4410
152.0621,-30.9315,1,1010,1029,2,125,7,-163575.814534386,6557275.357552,523,Egernia mcpheei,0,4180
152.5231,-29.9956,1,1242,1000,2,151,-2,-125379.598774365,6663983.11844257,420,Ophioscincus truncatus,0,3358
152.7033,-28.6206,2,1506,1039,2,165,-17,-116199.528148125,6817786.39841097,165,Egernia mcpheei,0,1316
152.1501,-32.5416,3,1396,1100,2,170,-14,-143827.007650952,6378766.98141372,634,Calyptotis scutirostrum,0,5066
153.0674,-28.3772,3,1852,1100,4,153,-14,-81837.9630928658,6846662.49357159,36,Pseudechis porphyricaus,0,287
152.1953,-31.5261,2,1206,1049,2,144,-17,-146716.822931648,6491951.21913417,567,Coeranoscincus reticulatus,0,4531
152.2637,-30.8588,2,1572,1090,2,126,-1,-144741.332783447,6566549.73714478,507,Coeranoscincus reticulatus,0,4051
151.4843,-31.5972,2,962,939,2,118,24,-213911.671354104,6479590.01306014,578,Eulamprus murrayi,0,4621
151.4351,-32.136,3,1796,1059,5,122,-4,-214393.695356968,6419312.91607873,620,Egernia mcpheei,0,4956
152.7377,-28.7886,2,1486,1100,5,164,14,-111841.623750466,6799291.78871934,196,Calyptotis scutirostrum,0,1562
